seq_header	DECI_Kingdom	DECI_Phylum	DECI_Class	DECI_Order	DECI_Family	DECI_Genus	DECI_Species	RDP_Kingdom	RDP_Phylum	RDP_Class	RDP_Order	RDP_Family	RDP_Genus	RDP_Species	Control.pool.R1.fastq	MOB.021.Rec.R1.fastq	MOB.021.Vag.R1.fastq	MOB.022.Rec.R1.fastq	MOB.022.Vag.R1.fastq	MOB.029.Rec.R1.fastq	MOB.029.Vag.R1.fastq	MOB.037.Rec.R1.fastq	MOB.037.Vag.R1.fastq	MOB.055.Rec.R1.fastq	MOB.055.Vag.R1.fastq	MOB.103.Rec.R1.fastq	MOB.103.Vag.R1.fastq	MOB.175.Rec.R1.fastq	MOB.175.Vag.R1.fastq	MOB.195.Rec.R1.fastq	MOB.195.Vag.R1.fastq	MOB.280.Rec.R1.fastq	MOB.280.Vag.R1.fastq	MOB.281.Rec.R1.fastq	MOB.281.Vag.R1.fastq	PCR.NTC.R1.fastq	Zymo.R1.fastq
582	9b9227d7b94a1ed08d6a8191caaefa5d	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Luteimonas_abyssi(RS_GCF_001482195.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
583	9c62a0209d47756772baddc847b1f383	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	CAG-138	PeH17	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	(RS_GCF_002265625.1)	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0
584	9c926a3e82559190c483b45a7333b513	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_eggerthii(RS_GCF_000273465.1)	0	6	158	0	0	0	0	0	2235	0	0	0	1	7	0	0	0	0	0	4	6	0	0
585	9cc9786d8685099b43b25b85b2fa8fb5	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	NA	2	84	107	0	592	0	0	0	1182	0	38	0	54	23	25	2	177	0	10	0	6	0	0
586	9d68a1cea5d6f61c81d3fdd4fbfe8a75	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	3	98	0	0	0	0	0	0	7	0	84	0	521	0	0	0	460	0	54	0	0	0	0
587	9dc6b577719fd23ad858f320ac514ad2	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus	NA	Bacteria	Deinococcota	Deinococci	Deinococcales	Thermaceae	Thermus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	14	0	0	0
588	9dd02e50b1c0e00f0202b16c2d8030bf	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	(GB_GCA_000435075.1)	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
589	9dfd6d52606e81487822fe733612f257	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Bittarella	(GB_GCA_900066655.1)	0	44	958	0	0	0	0	0	16622	5	0	0	81	74	0	0	597	0	155	18	17	0	0
590	9e0e1c132276e26164f00d28654177ba	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_intestinalis(GB_GCA_000210655.1)	0	41	0	0	0	0	0	0	7328	0	0	0	11	27	0	0	0	0	0	11	0	0	0
591	9e2b54b37f983e09052b737eb130a56a	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus_A	NA	0	0	0	0	0	0	0	0	1019	0	0	0	0	0	0	0	0	0	0	0	0	0	0
592	9e7f190a1d944ce9ded1ca5343374002	Bacteria	Firmicutes_A	Clostridia_A	Christensenellales	UBA1242	UBA4626	NA	Bacteria	Firmicutes_A	Clostridia	4C28d-15	UBA1242	UBA4626	(GB_GCA_002406115.1)	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
593	9ee51f8cff608f3baa3e2b5a896de0b7	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Azospirillales	Azospirillaceae	NA	NA	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
594	9ee527ec2c18cb6025f2ff93d4d097ab	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Subdoligranulum	Subdoligranulum_variabile(RS_GCF_000157955.1)	0	0	7	0	121	0	0	0	0	0	26	0	13	0	0	0	0	0	0	0	0	0	0
595	9f10c28a9d23045e991910124bbae628	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0
596	9f583709e3a9d3c1fecdbe4e585662e8	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia_A	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia_A	Facklamia_A_ignava(RS_GCF_000301055.1)	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
597	9f7cfe30efac488588bc8ccef9aaa6dc	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	NA	NA	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Dermabacteraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	146	0	0	0	0	0	0	0	0	73	0	0	0
598	a03adb2407eb62c9d32a14a32e1f8513	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
599	a05c10365d6ac2ee834f41c6ea38c9cf	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_copri_A(RS_GCF_002224675.1)	0	0	0	0	73	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0
600	a05f0c2300ddd6c7cff3b0c928f4c7ab	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	NA	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_adhaesiva(RS_GCF_002374855.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	39	0	0	0
601	a0b7ec87acfd237ce19f53e43d149239	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Fannyhessea	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olegusella	(RS_GCF_000466405.1)	0	0	0	0	0	0	0	0	0	126	0	1678	114	0	28	0	0	0	0	0	0	0	0
602	a0c35c1f25c7621aa1316bb64180c360	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	230	18	0	0	0	0	2	0	0
603	a0ebd1b4ec2a0bd574f2004bb78e0a1c	Bacteria	Firmicutes_C	Negativicutes	NA	NA	NA	NA	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	NA	0	0	0	0	0	0	0	0	1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0
604	a0f16f9ecddb3cafcd1ba17de00c825d	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_atypicum(RS_GCF_000732945.1)	0	0	0	0	0	0	0	0	0	0	471	0	0	261	0	553	0	0	0	76	319	0	0
605	a116baf3b18a42726654e78423379ee1	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	C941	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
606	a11db6cecc5acb7cf39df6a6f163fb80	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella_copri_A(RS_GCF_002224675.1)	21	559	454	0	4118	0	0	0	1008	0	1012	0	1513	0	21	2	2197	0	0	14	2	0	2
607	a1383ebba0a369e5027e252e0f7587c3	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	NA	0	0	24922	4737	44	0	3126	0	16950	1	0	0	0	26	4	1	30	0	12307	22	4	0	0
608	a148fc5d006beb2b8c6d3f4c76332441	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister_B	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Dialister	NA	0	366	0	0	1	2915	1	670	0	118	7	204	17	0	1	107	0	0	0	0	5	0	7
609	a183ca28a04ade11c11cfafa1be5f92e	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	25	0	6
610	a1ea754174189f4461c3f5e4993a2e40	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA	0	0	0	5933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
611	a2540d8e470ccffe95dfab989f079a9a	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermabacteraceae	Dermabacter	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Dermabacteraceae	Dermabacter	Dermabacter_hominis(RS_GCF_001570785.1)	4	0	0	0	0	0	0	0	0	0	0	0	1	0	56	43	22	0	0	4	0	0	0
612	a2899c9243e745045158d00777cfbf8f	Bacteria	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Marinococcus	NA	Bacteria	Firmicutes	Bacilli	Bacillales	Marinococcaceae	Marinococcus	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
613	a34de740bba7084ebb433c86ea008325	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_rodentium(GB_GCA_000614125.1)	0	6	28	0	0	0	0	0	880	0	0	0	0	0	0	0	13	0	14	5	0	0	0
614	a35476f4326c1bad09c28d5d03e7aa84	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Brevibacteriaceae	Brevibacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Brevibacteriaceae	Brevibacterium	Brevibacterium_ravenspurgense(RS_GCF_001584355.1)	0	0	0	0	0	0	0	0	0	0	35	0	0	46	0	0	0	0	0	47	62	0	0
615	a40626e5242cd4a093c46739c0d3c4be	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_rodentium(GB_GCA_000614125.1)	2	3	232	0	5	0	0	0	52	0	0	0	26	0	0	0	154	0	15	0	0	0	0
616	a45f9b7479f4991f76acbe9f60ffa33c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Sutterella	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Sutterella	NA	0	5	0	0	13	0	0	0	144	0	0	0	0	0	0	0	6	0	0	0	0	0	0
617	a4cd4b0c5856de431503d101d68c5369	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	UBA932	RC9	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium_timidum(RS_GCF_000525775.1)	0	0	0	0	230	0	0	0	0	0	29	0	0	0	0	1	67	0	0	0	0	0	0
618	a4ffb53e93342d6d60949ef0cd07805d	NA	NA	NA	NA	NA	NA	NA	Bacteria	Synergistota	Synergistia	Synergistales	Dethiosulfovibrionaceae	Pyramidobacter	(RS_GCF_002007215.1)	0	0	0	0	0	0	0	0	0	0	0	0	32	7	0	0	0	0	0	0	128	0	0
619	a533587ecb9ad7b00cce0863e1a96eb0	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Lawsonella	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Lawsonella	Lawsonella_clevelandensis(RS_GCF_001293125.1)	0	127	0	0	59	0	2	0	0	10	138	0	160	22	148	15	70	0	0	60	293	0	58
620	a5ee9d87faadd70f963353768f05d4f1	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-177	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	NA	NA	6	18	0	0	42	0	0	0	0	0	0	0	29	0	5	0	900	0	0	0	0	0	0
621	a64da670fd63b4f82e722fa9d4cb13e0	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Megasphaeraceae	Anaeroglobus	(RS_GCF_000478965.1)	0	32	32	0	0	71	0	0	0	0	0	0	19	0	0	0	0	0	0	0	6	0	0
622	a737a49bf8941081107640e04d3a926b	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	NA	0	0	0	0	0	0	0	0	613	0	0	0	0	10	0	0	0	0	0	0	0	0	0
623	a742734eb730c54d37b9279675aced56	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	NA	NA	Bacteria	Firmicutes_A	Clostridia	TANB77	CAG-508	CAG-354	(GB_GCA_000437455.1)	0	5	0	0	5	0	0	0	72	0	0	0	0	0	0	0	16	0	0	0	0	0	0
624	a76205941abd0ae8b4278470e9a26847	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0
625	a78f3ea80eab052670936e619554bbc1	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium_B	Atopobium_B_rimae(RS_GCF_000174015.1)	0	0	0	0	0	0	0	530	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0
626	a7cd96a326cd910ec30103556bc6e818	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_urinapleomorphum(RS_GCF_900155535.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	0	0	0	0	0	0	0
627	a7eb4eea43ab3df2d8e9677cf7aa7b18	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Eggerthella	NA	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0
628	a809a24afda1e5316e708424af361e6a	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas_A	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	(RS_GCF_001808555.1)	0	0	0	0	18	0	0	0	0	0	27	0	30	20	0	43	0	0	0	0	4	0	0
629	a81be368d46e626a65973a34929722f5	Bacteria	Firmicutes_A	Clostridia	Saccharofermentanales	Fastidiosipilaceae	Fastidiosipila	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	1	0	0	18	0	0	0	0	0	17	0	0	2	0	26	0	0	0	0	0	0	8
630	a8591ca8285a9ffe4904f9b596b7fe0f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	NA	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Facklamia	Facklamia_hominis(RS_GCF_000301035.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
631	a8a77fcb345354943f654b64a0b0d8b5	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0
632	a8bd66dc87d077c0353fe8069a81e06f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	0	0	229	0	13	0	0	32	0	0	0	0	6	0	0	13	0	0	11	0	0	0	53
633	a8cc041bff037a675f7dc86d767db027	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA	Bacteria	Spirochaetota	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
634	a8d83977942b56eb6f988e948d9a1032	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Allisonella	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Dialisteraceae	Allisonella	Allisonella_histaminiformans(RS_GCF_900103425.1)	0	0	0	0	103	0	0	0	27	0	0	0	10	0	0	0	20	0	0	0	0	0	0
635	a8fdc84a9a79820056e649d10f766279	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	Anaerococcus_provencensis(RS_GCF_000312365.2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0
636	a96ffbee280642b68f393706d216f85c	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Microbacteriaceae	NA	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Microbacteriaceae	NA	NA	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	40	17	0	0
637	a986d0d92dd27f6b3bb8aac182429e32	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Epilithonimonas	NA	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium_B	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
638	a9edfe218362cf480fdf01b2b966377b	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Actinomycetaceae	Varibaculum	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Urmitella	Urmitella_timonensis(RS_GCF_900120415.1)	0	0	0	0	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639	a9f3b1489326d6fee20a22014f9086cc	Bacteria	Actinobacteriota	Actinomycetia	Mycobacteriales	Mycobacteriaceae	Corynebacterium	NA	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA	16	42	0	0	83	5	0	19	0	998	691	0	2	3059	5499	1313	117	0	0	2096	604	0	5
640	aa24e36abb17587f7876b60a04157876	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Urinacoccus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Peptoniphilaceae	Urinacoccus	(RS_GCF_000221565.1)	0	49	0	0	65	0	0	0	0	0	157	0	16	16	15	199	0	0	0	0	0	0	0
641	ab127e445244364984354a29e0c9ac58	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	15	0	0	54	0	0	0	369	0	0	0	6	30	4	0	12	0	0	0	0	0	0
642	ab3233e61c47cbf4b65df28134fa0a46	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0
643	ab564e4a4061db264d74beb9d106651b	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Vibrionaceae	Vibrio	(RS_GCF_002157735.1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
644	abde9a86b329ab0351c61253bd5c2f57	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	NA	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	Allobaculum_stercoricanis(RS_GCF_000384195.1)	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
645	abf649403720380af5e042b5921aeeb5	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	NA	0	4	0	0	0	0	0	0	6023	7	0	0	4	42	0	0	0	0	0	25	5	0	0
646	ac2372138b786e9aab7bf283a1c29e8f	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	F0058	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	F0058	(RS_GCF_000163695.1)	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
647	ac354cc4717aac1c47e770ed25219a7e	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	NA	0	0	0	0	0	0	0	0	0	704	0	0	0	0	38	0	0	0	0	0	0	0	0
648	ac4029be8f97b810c5f3ab0cdfeb8933	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	(GB_GCA_000980705.1)	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0
649	ac9e1e47580e6e72fc9c093edae9e75a	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	NA	Bacteria	Firmicutes_A	Clostridia	Tissierellales	Helcococcaceae	Anaerococcus	(RS_GCF_900128425.1)	0	4	0	0	0	0	0	0	0	0	0	0	3	98	12	665	0	0	0	0	0	0	0
650	acb8ad12060e46a3fc22ba32e20e80d3	Bacteria	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA	0	0	0	0	30	0	0	0	0	0	4	0	0	0	9	0	36	0	0	0	0	0	0
651	acc77bd24bfb54fa620c4e7a7622c2f1	NA	NA	NA	NA	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	NA	NA	NA	NA	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
652	acdd9eec9133743542a333144fb83817	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	Bacteria	Firmicutes_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	NA	0	0	0	0	0	0	0	106	48	0	0	0	0	0	0	13	0	0	0	0	5	0	0
653	ad69ce9da89df3c4674fca3d241d3498	NA	NA	NA	NA	NA	NA	NA	Bacteria	NA	NA	NA	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
654	ade909236acce288e7eef8101f6878e0	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	Campylobacter_B_ureolyticus(RS_GCF_001190755.1)	5	124	28	0	457	0	0	0	1	0	61	0	55	87	0	2	109	0	1	2	121	0	447
655	adfc331dd2b607f543aa794598a46f69	Bacteria	Actinobacteriota	Actinomycetia	Actinomycetales	Dermabacteraceae	Dermabacter	NA	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Dermabacteraceae	Dermabacter	Dermabacter_hominis(RS_GCF_001807345.1)	0	0	0	0	0	0	0	0	0	0	83	0	0	21	83	0	0	0	0	52	0	0	0
656	ae95378e6567ab7f65c7f9582e7a287d	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	NA	Bacteria	Firmicutes_C	Negativicutes	Selenomonadales	Selenomonadaceae	Mitsuokella	Mitsuokella_jalaludinii(RS_GCF_001404615.1)	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
657	ae98379558052c8c151fccaa10a10a52	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Peptostreptococcales	Anaerovoracaceae	Emergencia	NA	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658	af576280c5fef6e62e0eceddb83595ba	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	NA	NA	NA	Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659	af5aab6fd063a5c10b3a838158754c3a	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	Bacteria	Firmicutes_A	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA	0	75	1	0	16	0	0	0	156	0	0	0	0	0	0	0	0	0	0	1	0	0	0
660	af8730d74fd2759219e5b2dd6a65a851	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Mesosutterella	NA	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Dakarella	Dakarella_massiliensis(RS_GCF_001182045.1)	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0
